"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"283","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","DePuy Synthes Sales Inc.",100000005706,"DePuy Orthopaedics Inc.","IN","United States",531.15,"08/15/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","No","","Indirect value transfer (educational grant to OMeGA Medical Grants Association used to fund fellowships selected by OMeGA Medical Grants Association)","No",267211314,"Covered","","","","","","","","","","","Orthopaedics","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"284","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",1352,"06/17/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312309728,"Covered","","","","","","","","","","","Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"285","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",900,"05/27/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312308134,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"286","Covered Recipient Teaching Hospital",500025,3413,"SWEDISH MEDICAL CENTER CHERRY HILL","500 - 17TH AVENUE","","SEATTLE","WA","98124","Janssen Pharmaceuticals, Inc",100000000232,"Janssen Pharmaceuticals, Inc","NJ","United States",2000,"09/14/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Booth or exhibit space rental","No",275934864,"Covered","Xarelto","","","","","5045-8580-30","","","","","","","","","","500 - 17TH AVENUE, SEATTLE, WA 98124",-122.3101639,47.6072783
"287","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Takeda Pharmaceuticals U.S.A., Inc.",100000000336,"Takeda Pharmaceuticals International, Inc.","IL","United States",1000,"08/13/2015",1,"Cash or cash equivalent","Education","","","","","Entity","University of Washington","No","Yes","","No",337545030,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"288","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",150,"03/18/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312303894,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"289","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","STE 440","Seattle","WA","98195","Volcano Corporation",100000000212,"Volcano Corporation","CA","United States",5000,"01/14/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",338780854,"Covered","","","","","","","","","","","Prod. Category  IVUS Imaging","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"290","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","1930","SEATTLE","WA","98111","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1109,"12/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300008218,"Covered","","","","","","","","","","","PD POC Ambulatory Care PLS","","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"291","Covered Recipient Teaching Hospital",500008,3431,"University Of Washington Med Ctr","1959 NE PACIFIC ST","","SEATTLE","WA","98195","St. Jude Medical, Inc.",100000000310,"St. Jude Medical, Inc.","MN","United States",7500,"04/10/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","","No",252632036,"None","","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"292","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Arrow International, Inc.",100000011041,"Arrow International, Inc.","PA","United States",6515.41,"11/04/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",282020446,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"293","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Pacira Pharmaceuticals Incorporated",100000000135,"Pacira Pharmaceuticals Incorporated","NJ","United States",49999,"10/05/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","GCX254772","No",340337262,"Covered","EXPAREL","","","","","65250-266-20","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"294","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Daiichi Sankyo Inc.",100000000195,"Daiichi Sankyo Inc.","NJ","United States",2000,"06/22/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","14 Grant","No",325818071,"Covered","Effient","","","","","00025-121-30","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"295","Covered Recipient Teaching Hospital",500027,3414,"Swedish Medical Center","747 Broadway","","Seattle","WA","98122","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",500,"03/05/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Exhibit Display Fee","No",256458524,"Covered","BRILINTA","","","","","00018-607-76","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"296","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","QIAGEN Sciences LLC",100000136538,"QIAGEN Sciences LLC","MD","United States",933,"09/25/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",338314130,"Non-covered","","","","","","","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"297","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",750,"02/18/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312303321,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"298","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",35.29,"07/27/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","Services provided in conjunction with antibiotic susceptibility testing.","No",331068129,"Covered","ZERBAXA","","","","","67919-903-01","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"299","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Masimo Corporation",100000005698,"Masimo Corporation","CA","United States",906.7,"12/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","","","","No",333285654,"Covered","","","","","","","","","","","Oximetry Monitoring","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"300","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",31.56,"04/28/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240411306,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"301","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",743.71,"01/13/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",240409322,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"302","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 S 43rd St","","Renton","WA","98055","Celgene Corporation",100000000343,"Celgene Corporation","NJ","United States",375,"09/25/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",328520964,"None","","","","","","","","","","","","","","","","400 S 43rd St, Renton, WA 98055",-122.2143069,47.4424335
"303","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 NORTH 115TH STREET","","SEATTLE","WA","98133","MicroAire Surgical Instruments LLC",100000005662,"MicroAire Surgical Instruments LLC","VA","United States",1455,"01/01/2015",1,"In-kind items and services","Royalty or License","","","","","No Third Party Payment","","","","","No",340614126,"Covered","","","","","","","","","","","SMARTRELEASE SYSTEM","","","","","1550 NORTH 115TH STREET, SEATTLE, WA 98133",-122.3372047,47.7146036
"304","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98105","Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.","IN","United States",5830.14,"02/01/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",301066060,"Covered","","","","","","","","","","","Hips","","","","","2, SEATTLE, WA 98105",-122.3272747,47.6596048
"305","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",400,"05/08/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",297933776,"Covered","Prolia","","","","","55513-710-01","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"306","Covered Recipient Teaching Hospital",500064,3424,"HARBORVIEW MEDICAL CENTER","325 9th Ave","","Seattle","WA","98104","Mallinckrodt LLC",100000005429,"Mallinckrodt LLC","MO","United States",1050,"06/19/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",334545870,"Covered","OFIRMEV","","","","","43825-102-01","","","","","","","","","","325 9th Ave, Seattle, WA 98104",-122.3241757,47.6038212
"307","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",100,"10/21/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312310610,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"308","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Cook Incorporated",100000010458,"Cook Incorporated","IN","United States",3000,"10/08/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","Cook Medical provides clinicians with training on the use of our products and devices, which can be complex and take practice to master. Training ensures that clinicians understand the capabilities and limitations of a product or device before using it on a patient. We provide reasonable and necessary travel, lodging, and meals for physicians who attend or teach at these courses, activities, or events.","No",336565884,"Covered","","","","","","","","","","","AI - AAA","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"309","Covered Recipient Teaching Hospital",500064,3424,"Harborview Medical Center","325 9th Ave","","Seattle","WA","98104","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",600,"08/06/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",316849044,"Covered","","","","","","","","","","","TRAUMA & EXTREMITIES","","","","","325 9th Ave, Seattle, WA 98104",-122.3241757,47.6038212
"310","Covered Recipient Teaching Hospital",500053,3419,"KENNEWICK GENERAL HOSPITAL","900 S. Auburn St.","","Kennewick","WA","99336","ACell, Inc.",100000046254,"ACell, Inc.","MD","United States",2430,"09/24/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","No","","","No",338082468,"None","","","","","","","","","","","","","","","","900 S. Auburn St., Kennewick, WA 99336",-119.119327,46.199093
"311","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Mylan Inc.",100000005573,"Mylan Specialty L.P.","WV","United States",1500,"03/26/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",320187208,"Covered","Ultiva","","","","","67457-198-10","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"312","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98105","Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.","IN","United States",757.31,"08/15/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",301066024,"Covered","","","","","","","","","","","Hips","","","","","2, SEATTLE, WA 98105",-122.3272747,47.6596048
"313","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Alexion Pharmaceuticals, Inc.",100000005462,"Alexion Pharmaceuticals, Inc.","CT","United States",3400,"04/15/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",338132158,"Covered","SOLIRIS","","","","","25682-001-01","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"314","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",38.32,"12/17/2015",1,"Cash or cash equivalent","Gift","","","","","No Third Party Payment","","","","","No",312313124,"Covered","","","","","","","","","","","general","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"315","Covered Recipient Teaching Hospital",500012,2976,"Yakima Regional Medical & Cardiac Ce","110 S 9th Avenue","","Yakima","WA","98902","ROHO, Inc.",100000011028,"ROHO, Inc.","IL","United States",102.27,"04/15/2015",1,"In-kind items and services","Food and Beverage","","","","","No Third Party Payment","","No","","","No",239689608,"Covered","","","","","","","","","","","Adjustable Skin Protection Cushion","","","","","110 S 9th Avenue, Yakima, WA 98902",-120.5213088,46.5966275
